brand_name,model_name,variant_name,variant_url,Engine,Fuel Type,Transmission,Emission Standard,Overspeed Warning,Seat Belt Warning,Anti-Lock Braking System (ABS),Engine Type,Max Power (bhp@rpm),Max Torque (Nm@rpm),Mileage (ARAI),Driving Range,Drivetrain,Others,Length,Width,Height,Wheelbase,Ground Clearance,Doors,Seating Capacity,No of Rows,Bootspace,Fuel Tank Capacity,Front Suspension,Rear Suspension,Front Brake Type,Rear Brake Type,Minimum Turning Radius,Steering Type,Wheels,Spare Wheel,Front Tyres,Rear Tyres,Lane Departure Warning,Emergency Brake Light Flashing,Puncture Repair Kit,Forward Collision Warning (FCW),Automatic Emergency Braking (AEB),High-beam Assist,NCAP Rating,Blind Spot Detection,Lane Departure Prevention,Dashcam,Airbags,Rear Middle Three Point seatbelt,Rear Middle Head Rest,Tyre Pressure Monitoring System (TPMS),Child Seat Anchor Points,Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Hill Hold Control,Traction Control System (TC/TCS),Hill Descent Control,Engine Immobiliser,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Purifier,Umbrella Storage in Door,Electronic Parking Brake,Air Conditioner,Front AC,Rear AC,Third Row AC Zone,Heater,Vanity Mirrors on Sun Visors,Cabin Boot Access,Anti-glare Mirrors,Parking Assist,Parking Sensors,Cruise Control,Headlight and Ignition On Reminder,Keyless Start/ Button Start,Steering Adjustment,12V Power Outlets,Find My Car,Check Vehicle Status via App,Geo-fence,Emergency Call,Over The Air (OTA) Updates,Remote AC: On / Off via App,Remote Car Lock/Unlock via App,Remote Sunroof: Open / Close via App,Car Light Flashing & Honking via App,Alexa Compatibility,Driver Seat Adjustment,Front Passenger Seat Adjustment,Rear Row Seat Adjustment,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Armrest,Rear Passenger Seat Type,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Front Seatback Pockets,Headrests,Cup Holders,Driver Armrest Storage,Cooled Glovebox,Sunglass Holder,ORVM Colour,Scuff Plates,Power Windows,One Touch Down,One Touch Up,Adjustable ORVMs,Turn Indicators on ORVMs,Rear Defogger,Rear Wiper,Exterior Door Handles,Rain-sensing Wipers,Interior Door Handles,Door Pockets,Side Window Blinds,Bootlid Opener,Sunroof / Moonroof,Roof-mounted Antenna,Body-coloured Bumpers,Chrome Finish Exhaust Pipe,Body Kit,Rub-strips,Headlights,Automatic Headlamps,Follow Me Home Headlamps,Cornering Headlights,Taillights,Daytime Running Lights,Fog Lights,Ambient Interior Lighting,Puddle Lamps,Cabin Lamps,Light on Vanity Mirrors,Rear Reading Lamp,Glovebox Lamp,Headlight Height Adjuster,Instantaneous Consumption,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Android Auto,Apple CarPlay,Display,Touchscreen Size,Integrated (in-dash) Music System,Speakers,Steering-mounted controls,Voice Command,GPS Navigation System,Bluetooth Compatibility,AUX Compatibility,AM/FM Radio,USB Compatibility,Wireless Charger,Head Unit Size,iPod Compatibility,Internal Hard Drive,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years),Warranty (In Kilometres),Alternate Fuel,Rear Cross-traffic Assist,Kerb Weight,Four-Wheel-Drive,Differential Lock,Rear Windshield Blind,Ride Height Adjustment,Limited Slip Differential (LSD),Heated/Cooled Cup Holders,Massage Seats,Third Row Seat Adjustment,Third Row Seat Type,Split Third Row Seat,Third Row Cup Holders,Soft-close Door,Ambient Interior Count,Gesture Control,Display Screen for Rear Passengers,DVD Playback,Electric Motor,Remote Parking with Key,Battery,City Mileage (As tested by CarWale),Highway Mileage (As tested by CarWale),Acceleration (0-100 kmph),Electric Motor Assist,Max Motor Performance,Turbocharger / Supercharger,Top Speed,Battery Charging
Maruti Suzuki,Maruti Jimny,Jimny Zeta MT,https://www.carwale.com/maruti-suzuki-cars/jimny/zeta-mt/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15B,103 bhp @ 6000 rpm,134.2 Nm @ 4000 rpm,16.94 kmpl,678 km,4WD,Idle Start/Stop,3985 mm,1645 mm,1720 mm,2590 mm,210 mm,5 Doors,4 Person,2 Rows,208 litres,40 litres,3-Link Rigid Axle Type With Coil Spring,3-Link Rigid Axle Type With Coil Spring,Disc,Drum,5.7 metres,Power assisted (Electric),Steel Rims,Steel,195 / 80 R15,195 / 80 R15,No,,,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes (Manual),"Single Zone, Common Fan Speed Control",,,Yes,,,Manual - Internal Only,Reverse Camera,Rear,No,Yes,No,Tilt,Yes,,,,,,,,,,,"4 way manually adjustable (seat forward / back, headrest up / down)","4 way manually adjustable (seat forward / back, headrest up / down)",2 way manually adjustable (headrest: up / down),Fabric,No,,,Bench,,,Single Tone,Black,,Partial,40:40 split,Yes,Front & Rear,Front Only,No,,,Black,No,Front & Rear,Driver,Driver,Electrically Adjustable,,Yes,Yes,Black,,Silver,Front & Rear,,Internal,,Yes,Yes,Yes,,,Halogen,No,No,No,Halogen,No,-,,,Front and Rear,,Yes,,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Yes,,Analogue,Wireless,Wireless,Touch-screen Display,7 inch,Yes,4,Yes,,Yes,Phone & Audio Streaming,Yes,Yes,Yes,,Not Available,No,,Not Applicable,Not Applicable,2,40000,,,1200 kg,Manual Shift - Lever,No,,,Yes,,,,,,,,,,,,,,,13.21 kmpl,15.29 kmpl,,,,,,
Maruti Suzuki,Maruti Jimny,Jimny Alpha MT,https://www.carwale.com/maruti-suzuki-cars/jimny/alpha-mt/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15B,103 bhp @ 6000 rpm,134.2 Nm @ 4000 rpm,16.94 kmpl,678 km,4WD,Idle Start/Stop,3985 mm,1645 mm,1720 mm,2590 mm,210 mm,5 Doors,4 Person,2 Rows,208 litres,40 litres,3-Link Rigid Axle Type With Coil Spring,3-Link Rigid Axle Type With Coil Spring,Disc,Drum,5.7 metres,Power assisted (Electric),Alloy Wheels,Steel,195 / 80 R15,195 / 80 R15,No,,,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",,,Yes,,,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt,Yes,,,,,,,,,,,"4 way manually adjustable (seat forward / back, headrest up / down)","4 way manually adjustable (seat forward / back, headrest up / down)",2 way manually adjustable (headrest: up / down),Fabric,Yes,,,Bench,,,Single Tone,Black,,Partial,40:40 split,Yes,Front & Rear,Front Only,Yes,,,Black,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,,Yes,Yes,Body Coloured,,Silver,Front & Rear,,Internal,,Yes,Yes,Yes,,,LED,Yes,No,No,Halogen,No,Halogen,,,Front and Rear,,Yes,,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Yes,,Analogue,Wireless,Wireless,Touch-screen Display,9 inch,Yes,4,Yes,,Yes,Phone & Audio Streaming,Yes,Yes,Yes,,Not Available,No,,Not Applicable,Not Applicable,2,40000,,,1195 kg,Manual Shift - Lever,No,,,Yes,,,,,,,,,,,,,,,13.21 kmpl,15.29 kmpl,,,,,,
Maruti Suzuki,Maruti Jimny,Jimny Alpha MT Dual Tone,https://www.carwale.com/maruti-suzuki-cars/jimny/alpha-mt-dual-tone/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15B,103 bhp @ 6000 rpm,134.2 Nm @ 4000 rpm,16.94 kmpl,678 km,4WD,Idle Start/Stop,3985 mm,1645 mm,1720 mm,2590 mm,210 mm,5 Doors,4 Person,2 Rows,208 litres,40 litres,3-Link Rigid Axle Type With Coil Spring,3-Link Rigid Axle Type With Coil Spring,Disc,Drum,5.7 metres,Power assisted (Electric),Alloy Wheels,Steel,195 / 80 R15,195 / 80 R15,No,,,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",,,Yes,,,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt,Yes,,,,,,,,,,,"4 way manually adjustable (seat forward / back, headrest up / down)","4 way manually adjustable (seat forward / back, headrest up / down)",2 way manually adjustable (headrest: up / down),Fabric,Yes,,,Bench,,,Single Tone,Black,,Partial,40:40 split,Yes,Front & Rear,Front Only,Yes,,,Black,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,,Yes,Yes,Body Coloured,,Silver,Front & Rear,,Internal,,Yes,Yes,Yes,,,LED,Yes,No,No,Halogen,No,Halogen,,,Front and Rear,,Yes,,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,Yes,,Analogue,Wireless,Wireless,Touch-screen Display,9 inch,Yes,4,Yes,,Yes,Phone & Audio Streaming,Yes,Yes,Yes,,Not Available,No,,Not Applicable,Not Applicable,2,40000,,,1195 kg,Manual Shift - Lever,No,,,Yes,,,,,,,,,,,,,,,13.21 kmpl,15.29 kmpl,,,,,,
Maruti Suzuki,Maruti Jimny,Jimny Zeta AT,https://www.carwale.com/maruti-suzuki-cars/jimny/zeta-at/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (TC) - 4 Gears, Manual Override",BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15B,103 bhp @ 6000 rpm,134.2 Nm @ 4000 rpm,16.39 kmpl,656 km,4WD,Idle Start/Stop,3985 mm,1645 mm,1720 mm,2590 mm,210 mm,5 Doors,4 Person,2 Rows,208 litres,40 litres,3-Link Rigid Axle Type With Coil Spring,3-Link Rigid Axle Type With Coil Spring,Disc,Drum,5.7 metres,Power assisted (Electric),Steel Rims,Steel,195 / 80 R15,195 / 80 R15,No,,,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes (Manual),"Single Zone, Common Fan Speed Control",,,Yes,,,Manual - Internal Only,Reverse Camera,Rear,No,Yes,No,Tilt,Yes,,,,,,,,,,,"4 way manually adjustable (seat forward / back, headrest up / down)","4 way manually adjustable (seat forward / back, headrest up / down)",2 way manually adjustable (headrest: up / down),Fabric,No,,,Bench,,,Single Tone,Black,,Partial,40:40 split,Yes,Front & Rear,Front Only,No,,,Black,No,Front & Rear,Driver,Driver,Electrically Adjustable,,Yes,Yes,Black,,Silver,Front & Rear,,Internal,,Yes,Yes,Yes,,,Halogen,No,No,No,Halogen,No,-,,,Front and Rear,,Yes,,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,,Analogue,Wireless,Wireless,Touch-screen Display,7 inch,Yes,4,Yes,,Yes,Phone & Audio Streaming,Yes,Yes,Yes,,Not Available,No,,Not Applicable,Not Applicable,2,40000,,,1210 kg,Manual Shift - Lever,No,,,Yes,,,,,,,,,,,,,,,13.21 kmpl,15.29 kmpl,,,,,,
Maruti Suzuki,Maruti Ciaz,Ciaz Sigma 1.5,https://www.carwale.com/maruti-suzuki-cars/ciaz/sigma-15/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15 Smart Hybrid,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,20.65 kmpl,888 km,FWD,Idle Start/Stop,4490 mm,1730 mm,1485 mm,2650 mm,170 mm,4 Doors,5 Person,2 Rows,510 litres,43 litres,McPherson Strut,Torsion Beam,Ventilated Disc,Drum,5.4 metres,Power assisted (Electric),Steel Rims,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,4 Star (ASEAN NCAP),,No,,"2 Airbags (Driver, Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,No,,No,Yes (Manual),"Single Zone, Common Fan Speed Control",Vents Behind Front Armrest,,Yes,Co-Driver Only,No,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,2,Optional,Optional,Optional,Optional,No,No,No,No,No,No,"6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,Yes,Bench,No,No,Dual Tone,Beige and Black,With Cup Holder,No,No,Yes,Front & Rear,Front & Rear,Yes,No,No,Body Coloured,,Front & Rear,Driver,Driver,Electrically Adjustable,Yes,Yes,,Body Coloured,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,No,Yes,,,,Halogen Projector,No,No,No,Halogen,No,-,No,No,No,,No,,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,No,,Analogue,No,No,Digital Display,-,Yes,6,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,2 Din,No,,No,No,2,40000,,,1055 kg,,,No,,,,,,,,,,-,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Ciaz,Ciaz Delta 1.5,https://www.carwale.com/maruti-suzuki-cars/ciaz/delta-15/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15 Smart Hybrid,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,20.65 kmpl,888 km,FWD,Idle Start/Stop,4490 mm,1730 mm,1485 mm,2650 mm,170 mm,4 Doors,5 Person,2 Rows,510 litres,43 litres,McPherson Strut,Torsion Beam,Ventilated Disc,Drum,5.4 metres,Power assisted (Electric),Alloy Wheels,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,4 Star (ASEAN NCAP),,No,,"2 Airbags (Driver, Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,No,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",Vents Behind Front Armrest,,Yes,Co-Driver Only,No,Manual - Internal Only,No,Rear,Yes,Yes,No,Tilt,2,Optional,Optional,Optional,Optional,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,Yes,Bench,No,No,Dual Tone,Beige and Black,With Cup Holder,No,No,Yes,Front & Rear,Front & Rear,Yes,No,No,Body Coloured,,Front & Rear,Driver,Driver,Electrically Adjustable,Yes,Yes,,Body Coloured,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,No,Yes,,,,Halogen Projector,No,No,No,Halogen,No,Halogen on front,No,No,No,,No,,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,No,,Analogue,No,No,Digital Display,-,Yes,6,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,2 Din,No,,No,No,2,40000,,,1055 kg,,,No,,,,,,,,,,-,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Ciaz,Ciaz Zeta 1.5,https://www.carwale.com/maruti-suzuki-cars/ciaz/zeta-15/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15 Smart Hybrid,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,20.65 kmpl,888 km,FWD,Idle Start/Stop,4490 mm,1730 mm,1485 mm,2650 mm,170 mm,4 Doors,5 Person,2 Rows,510 litres,43 litres,McPherson Strut,Torsion Beam,Ventilated Disc,Drum,5.4 metres,Power assisted (Electric),Alloy Wheels,Steel,185 / 65 R15,185 / 65 R15,No,Yes,,No,No,No,4 Star (ASEAN NCAP),,No,,"2 Airbags (Driver, Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,No,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",Vents Behind Front Armrest,,Yes,Co-Driver Only,No,Manual - Internal Only,Reverse Camera,Rear,Yes,Yes,Yes,Tilt,2,Optional,Optional,Optional,Optional,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,No,No,Yes,Bench,No,No,Dual Tone,Beige and Black,With Cup Holder,No,No,Yes,Front & Rear,Front & Rear,Yes,No,Yes,Body Coloured,,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,,Chrome,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,No,Yes,,,,LED Projector,Yes,No,No,LED,LED,LED on front,Footwell Lamps,No,Front and Rear,,Yes,,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,No,,Analogue,Yes,Yes,Touch-screen Display,7 inch,Yes,6,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,No,,No,No,2,40000,,,1055 kg,,,Manual,,,,,,,,,,-,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Ciaz,Ciaz Delta 1.5 AT,https://www.carwale.com/maruti-suzuki-cars/ciaz/delta-15-at/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Automatic (TC) - 4 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15 Smart Hybrid,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,20.04 kmpl,862 km,FWD,Idle Start/Stop,4490 mm,1730 mm,1485 mm,2650 mm,170 mm,4 Doors,5 Person,2 Rows,510 litres,43 litres,McPherson Strut,Torsion Beam,Ventilated Disc,Drum,5.4 metres,Power assisted (Electric),Alloy Wheels,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,4 Star (ASEAN NCAP),,No,,"2 Airbags (Driver, Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Keyless,Yes,Yes,No,,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",Vents Behind Front Armrest,,Yes,Co-Driver Only,No,Manual - Internal Only,No,Rear,Yes,Yes,No,Tilt,2,Optional,Optional,Optional,Optional,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,Yes,Bench,No,No,Dual Tone,Beige and Black,With Cup Holder,No,No,Yes,Front & Rear,Front & Rear,Yes,No,No,Body Coloured,,Front & Rear,Driver,Driver,Electrically Adjustable,Yes,Yes,,Body Coloured,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,No,Yes,,,,Halogen Projector,No,No,No,Halogen,No,Halogen on front,No,No,No,,No,,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,,Analogue,No,No,Digital Display,-,Yes,6,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,2 Din,No,,No,No,2,40000,,,1065 kg,,,No,,,,,,,,,,-,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Eeco,Eeco 5 STR STD,https://www.carwale.com/maruti-suzuki-cars/eeco/5-str-std/,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K12N,80 bhp @ 6000 rpm,104.4 Nm @ 3000 rpm,,,RWD,,3675 mm,1475 mm,1825 mm,2350 mm,,5 Doors,5 Person,2 Rows,,32 litres,McPherson Struts,3-Link Rigid Axle,Disc,Drum,4.5 metres,Manual,Steel Rims,Steel,155 / 65 R13,155 / 65 R13,,,,,,,Not Tested,,,,"2 Airbags (Driver, Front Passenger)",Yes,,,,Yes,,Yes,,,,Yes,,,Yes,,,,No,-,,,Yes,,Yes,,,Rear,,,,,1,,,,,,,,,,,"4 way manually adjustable (seat forward / back, backrest tilt forward / back)",2 way manually adjustable (backrest tilt forward / back),,Fabric,,,,Bench,,,Dual Tone,Black and Beige,,Full,,No,Front,,,,,Black,,,,,Externally Adjustable,,,,Black,,Unpainted,,,Internal with Key,,,,,,,Halogen,,,,Halogen,,,,,Front and Rear,,,,Yes,,Digital,Electronic 2 Trips,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Not Available,,,,No,2,40000,,,935 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Eeco,Eeco 7 STR STD,https://www.carwale.com/maruti-suzuki-cars/eeco/7-str-std/,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K12N,80 bhp @ 6000 rpm,104.4 Nm @ 3000 rpm,,,RWD,,3675 mm,1475 mm,1825 mm,2350 mm,,5 Doors,7 Person,3 Rows,,32 litres,McPherson Struts,3-Link Rigid Axle,Disc,Drum,4.5 metres,Manual,Steel Rims,Steel,155 / 65 R13,155 / 65 R13,,,,,,,Not Tested,,,,"2 Airbags (Driver, Front Passenger)",Yes,,,,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,Yes,,Yes,,,Rear,,,,,1,,,,,,,,,,,"4 way manually adjustable (seat forward / back, backrest tilt forward / back)",2 way manually adjustable (backrest tilt forward / back),,Fabric,,,,Bench,,,Dual Tone,Black and Beige,,Full,,,Front & Rear,,,,,Black,,,,,Externally Adjustable,,,,Black,,Unpainted,,,Internal with Key,,,,,,,Halogen,,,,Halogen,,,,,Front and Rear,,,,Yes,,Digital,Electronic 2 Trips,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Not Available,,,,No,2,40000,,,935 kg,,,,,,,,,Bench,,,,,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Eeco,Eeco 5 STR AC,https://www.carwale.com/maruti-suzuki-cars/eeco/5-str-ac/,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K12N,80 bhp @ 6000 rpm,104.4 Nm @ 3000 rpm,,,RWD,,3675 mm,1475 mm,1825 mm,2350 mm,,5 Doors,5 Person,2 Rows,,32 litres,McPherson Struts,3-Link Rigid Axle,Disc,Drum,4.5 metres,Manual,Steel Rims,Steel,155 / 65 R13,155 / 65 R13,,,,,,,Not Tested,,,,"2 Airbags (Driver, Front Passenger)",Yes,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes (Manual),"Single Zone, Common Fan Speed Control",,,Yes,,Yes,,,Rear,,,,,1,,,,,,,,,,,"4 way manually adjustable (seat forward / back, backrest tilt forward / back)",2 way manually adjustable (backrest tilt forward / back),,Fabric,,,,Bench,,,Dual Tone,Black and Beige,,Full,,Yes,Front & Rear,,,,,Black,,,,,Externally Adjustable,,,,Black,,Unpainted,,,Internal with Key,,,,,,,Halogen,,,,Halogen,,,,,Front and Rear,,,,Yes,,Digital,Electronic 2 Trips,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Not Available,,,,No,2,40000,,,935 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Eeco,Eeco 5 STR AC CNG,https://www.carwale.com/maruti-suzuki-cars/eeco/5-str-ac-cng/,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",CNG,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K12N,71 bhp @ 6000 rpm,95 Nm @ 3000 rpm,,,RWD,,3675 mm,1475 mm,1825 mm,2350 mm,,5 Doors,5 Person,2 Rows,,65 litres,McPherson Struts,3-Link Rigid Axle,Disc,Drum,4.5 metres,Manual,Steel Rims,Steel,155 / 65 R13,155 / 65 R13,,,,,,,Not Tested,,,,"2 Airbags (Driver, Front Passenger)",Yes,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes (Manual),"Single Zone, Common Fan Speed Control",,,Yes,,Yes,,,Rear,,,,,1,,,,,,,,,,,"4 way manually adjustable (seat forward / back, backrest tilt forward / back)",2 way manually adjustable (backrest tilt forward / back),,Fabric,,,,Bench,,,Dual Tone,Black and Beige,,Full,,Yes,Front & Rear,,,,,Black,,,,,Externally Adjustable,,,,Black,,Unpainted,,,Internal with Key,,,,,,,Halogen,,,,Halogen,,,,,Front and Rear,,,,Yes,,Digital,Electronic 2 Trips,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Not Available,,,,No,2,40000,Petrol,,1050 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
